id,full_name,url,language,license,topics,owner_type,description,stars_count,forks_count,created_at,updated_at,contributors,languages
649138561,ArmanJR/mehrabad-fids,https://github.com/ArmanJR/mehrabad-fids,C++,,[],User,Mehrabad Airport Flight Information Display System using ESP32 and 1602 LCD,63,3,2023-06-03T22:47:49Z,2023-07-06T03:22:57Z,"[{'login': 'ArmanJR', 'contributions': 4}, {'login': 'Mahdi-Hazrati', 'contributions': 4}]","{'C++': 84.03895845756311, 'Python': 15.96104154243689}"
649025519,davidmigloz/langchain_dart,https://github.com/davidmigloz/langchain_dart,Dart,MIT License,[],User,Build powerful LLM-based Dart/Flutter applications.,63,8,2023-06-03T14:38:25Z,2023-07-08T06:01:24Z,"[{'login': 'davidmigloz', 'contributions': 97}]",{'Dart': 100.0}
649043278,jacky917/Rapidgator-DL-Extension,https://github.com/jacky917/Rapidgator-DL-Extension,JavaScript,,[],User,,59,0,2023-06-03T15:39:21Z,2023-07-08T15:46:01Z,"[{'login': 'jacky917', 'contributions': 10}]","{'JavaScript': 49.79975141555034, 'CSS': 36.29332965060075, 'HTML': 13.906918933848916}"
648956370,andrewmcgr/klipper_tmc_autotune,https://github.com/andrewmcgr/klipper_tmc_autotune,Python,GNU General Public License v3.0,[],User,TMC stepper driver autotuning Klipper python extra,58,19,2023-06-03T10:21:24Z,2023-07-10T08:49:22Z,"[{'login': 'andrewmcgr', 'contributions': 86}, {'login': 'Frix-x', 'contributions': 15}, {'login': 'Clon1998', 'contributions': 6}, {'login': 'ArcticMeteor246', 'contributions': 3}, {'login': 'dev-zetta', 'contributions': 3}]","{'Python': 89.17824998668584, 'Shell': 10.82175001331416}"
648958300,sandhikagalih/belajar-react-untuk-pemula,https://github.com/sandhikagalih/belajar-react-untuk-pemula,HTML,,[],User,Code companion for belajar react untuk pemula series,55,15,2023-06-03T10:29:21Z,2023-07-06T16:35:06Z,"[{'login': 'sandhikagalih', 'contributions': 3}]","{'HTML': 87.9411226915341, 'JavaScript': 12.058877308465899}"
648959265,milanglacier/yarepl.nvim,https://github.com/milanglacier/yarepl.nvim,Lua,GNU General Public License v3.0,"['neovim', 'neovim-lua', 'neovim-lua-library', 'neovim-lua-plugin', 'neovim-plugin']",User,"Yet Another REPL, flexible, supporting multiple paradigms to interact with REPLs, project-level configs, working with tmux, telescope integration, and native dot repeat.",49,1,2023-06-03T10:33:31Z,2023-07-08T07:06:41Z,"[{'login': 'milanglacier', 'contributions': 62}]",{'Lua': 100.0}
649118389,tandasat/hvext,https://github.com/tandasat/hvext,JavaScript,MIT License,"['hyper-v', 'vt-x', 'windbg']",User,The Windbg extension that implements commands helpful to study Hyper-V on Intel processors.,48,4,2023-06-03T20:51:13Z,2023-07-07T13:35:40Z,"[{'login': 'tandasat', 'contributions': 11}]",{'JavaScript': 100.0}
648934159,Sisco22-maker/PhaseOne_RoadMap,https://github.com/Sisco22-maker/PhaseOne_RoadMap,,,[],User,,47,2,2023-06-03T08:49:15Z,2023-07-09T05:19:34Z,"[{'login': 'Sisco22-maker', 'contributions': 2}]",{}
648927619,drshahizan/SECP3843,https://github.com/drshahizan/SECP3843,Python,,[],User,,44,43,2023-06-03T08:20:52Z,2023-07-04T07:02:59Z,"[{'login': 'AimanHafizi619', 'contributions': 334}, {'login': 'Kelvinnn-2', 'contributions': 163}, {'login': 'AfifHazmie', 'contributions': 147}, {'login': 'myzanazifah', 'contributions': 138}, {'login': 'radindafina', 'contributions': 137}]","{'Python': 71.63015224328764, 'Jupyter Notebook': 12.668428230899536, 'JavaScript': 8.205673963667072, 'CSS': 3.6708859288426066, 'HTML': 1.56585143679394, 'SCSS': 1.343637848104061, 'C': 0.7948737295142986, 'PowerShell': 0.11338842020593151, 'Batchfile': 0.0059695923558384266, 'Dockerfile': 0.0010150366499577415, 'Procfile': 0.00011180113825621498, 'Roff': 1.1768540869075262e-05}"
649021674,duyhominhnguyen/LVM-Med,https://github.com/duyhominhnguyen/LVM-Med,Python,,[],User,Release LMV-Med pre-trained models,43,4,2023-06-03T14:25:50Z,2023-07-10T07:47:27Z,"[{'login': 'nghiemkythu', 'contributions': 84}, {'login': 'hoangNguyen210', 'contributions': 67}, {'login': 'duyhominhnguyen', 'contributions': 41}, {'login': 'ngctnnnn', 'contributions': 36}, {'login': 'mtntruong', 'contributions': 4}]","{'Python': 55.99253242785153, 'Jupyter Notebook': 43.98174509259619, 'Shell': 0.017053577603726017, 'Makefile': 0.008668901948560726}"
648847661,mglaman/retrofit-drupal,https://github.com/mglaman/retrofit-drupal,PHP,MIT License,['drupal'],User,Retrofit provides compatibility layers to run legacy Drupal code.,41,1,2023-06-03T01:35:08Z,2023-07-10T07:30:01Z,"[{'login': 'mglaman', 'contributions': 11}]","{'PHP': 99.78774324931248, 'CSS': 0.17103587446705099, 'Twig': 0.04122087622047632}"
648999258,VaalaCat/vorker,https://github.com/VaalaCat/vorker,Go,,"['cloudflare-workers', 'cloudfunctions', 'self-hosted', 'serverless', 'workerd']",User,🔥🔥Vorker is a simple self host cloudflare worker alternative which built with cloudflare's workerd🔥🔥,41,0,2023-06-03T13:08:58Z,2023-07-06T05:34:27Z,"[{'login': 'VaalaCat', 'contributions': 73}, {'login': 'Semesse', 'contributions': 12}]","{'Go': 72.51869038411962, 'TypeScript': 22.086712805970347, 'JavaScript': 3.704364725246396, 'Dockerfile': 1.6056213271990534, 'CSS': 0.08461075746458577}"
648922465,petrgazarov/FastAPI-app,https://github.com/petrgazarov/FastAPI-app,Python,MIT License,"['alembic', 'asyncio', 'celery', 'fastapi', 'pydantic', 'python3', 'sqlmodel', 'supertokens']",User,"Example app using FastAPI, asyncio, SQLModel, Celery, Alembic and Supertokens",41,3,2023-06-03T07:58:04Z,2023-07-10T05:31:37Z,"[{'login': 'petrgazarov', 'contributions': 8}]","{'Python': 98.3608516996638, 'Makefile': 0.8771012327231976, 'Mako': 0.7620470676129997}"
649005150,Breens-Mbaka/AnimeFollowKMM,https://github.com/Breens-Mbaka/AnimeFollowKMM,Kotlin,Apache License 2.0,[],User,An app that allows you to discover anime built with Kotlin Multiplatform Mobile which allows sharing of both UI and logic between the Android and IOS platforms 📱,37,1,2023-06-03T13:29:20Z,2023-06-23T21:30:37Z,"[{'login': 'SebastianAigner', 'contributions': 16}, {'login': 'pjBooms', 'contributions': 9}, {'login': 'danil-pavlov', 'contributions': 7}, {'login': 'igordmn', 'contributions': 3}, {'login': 'Breens-Mbaka', 'contributions': 2}]","{'Kotlin': 98.37029121025915, 'Swift': 1.0803499866417312, 'Shell': 0.3807106598984772, 'Ruby': 0.1686481432006412}"
649039603,IMDA-BTG/aiverify,https://github.com/IMDA-BTG/aiverify,Python,Apache License 2.0,['trustworthy-ai'],Organization,AI Verify,35,7,2023-06-03T15:26:32Z,2023-06-26T04:03:34Z,"[{'login': 'imda-amdlahir', 'contributions': 39}, {'login': 'imda-peckyoke', 'contributions': 31}, {'login': 'imda-kelvinkok', 'contributions': 25}, {'login': 'imda-kwokwk', 'contributions': 20}, {'login': 'imda-lionelteo', 'contributions': 19}]","{'Python': 37.60254618568041, 'HTML': 31.41396254654633, 'TypeScript': 21.379664776262047, 'JavaScript': 4.047443445645608, 'MDX': 2.5444184977143838, 'CSS': 1.3690797125623246, 'Shell': 1.3566553362606053, 'PureBasic': 0.18364274057577698, 'Dockerfile': 0.10258675875251327}"
648851905,doublewinter0/xfyun-xinghuo,https://github.com/doublewinter0/xfyun-xinghuo,Python,GNU General Public License v3.0,"['ai', 'gpt', 'xunfei']",User,讯飞星火认知大模型 Web API,35,1,2023-06-03T02:00:31Z,2023-07-01T19:57:45Z,"[{'login': 'doublewinter0', 'contributions': 7}]","{'Python': 96.67840966280825, 'Makefile': 3.321590337191746}"
649088733,somedeveloper00/UnityTodo,https://github.com/somedeveloper00/UnityTodo,C#,MIT License,[],User,,35,2,2023-06-03T18:32:59Z,2023-07-04T09:32:06Z,"[{'login': 'somedeveloper00', 'contributions': 7}]",{'C#': 100.0}
649047380,n000tavailable/tunedetective,https://github.com/n000tavailable/tunedetective,Kotlin,GNU General Public License v3.0,[],User,,32,0,2023-06-03T15:53:30Z,2023-07-08T23:35:46Z,"[{'login': 'n000tavailable', 'contributions': 336}, {'login': 'IzzySoft', 'contributions': 1}, {'login': 'lucasstinson', 'contributions': 1}]",{'Kotlin': 100.0}
648935294,hamsterbase/hamsterbase-highlighter,https://github.com/hamsterbase/hamsterbase-highlighter,TypeScript,GNU Affero General Public License v3.0,[],Organization,"highlighter for notion, hamsterbase ",30,1,2023-06-03T08:54:03Z,2023-07-10T04:50:32Z,"[{'login': 'CaryTrivett', 'contributions': 1}]","{'TypeScript': 99.51833283367286, 'CSS': 0.4816671663271467}"
648955667,ignSKRRRTT/aiden.gg,https://github.com/ignSKRRRTT/aiden.gg,TypeScript,,"['personal', 'personal-site', 'personal-website', 'portfolio', 'portfolio-website']",User,Personal site,29,6,2023-06-03T10:18:26Z,2023-07-01T22:25:37Z,"[{'login': 'ignSKRRRTT', 'contributions': 7}]","{'TypeScript': 95.85765568909007, 'JavaScript': 4.142344310909942}"
648838934,Mijick/Navigattie,https://github.com/Mijick/Navigattie,Swift,MIT License,"['ios-swift', 'swift', 'swift-package', 'swift-package-manager', 'swift-packages', 'swift5', 'swiftlibrary', 'swiftnavigation', 'swiftpackagemanager', 'swiftui', 'swiftui-components', 'swiftui-framework']",Organization,Easy navigation with SwiftUI,29,1,2023-06-03T00:40:05Z,2023-07-09T10:35:45Z,"[{'login': 'FulcrumOne', 'contributions': 7}]",{'Swift': 100.0}
648963508,kejilion/docker,https://github.com/kejilion/docker,Io,,[],User,整理所有好用的docker一键部署命令,28,18,2023-06-03T10:50:33Z,2023-07-09T23:01:02Z,"[{'login': 'kejilion', 'contributions': 33}]",{'Io': 100.0}
649063013,Polygon-Advocates/idThon,https://github.com/Polygon-Advocates/idThon,,,[],Organization,idThon Challenges Repo,28,58,2023-06-03T16:50:09Z,2023-07-06T06:59:43Z,"[{'login': '0xAbix', 'contributions': 17}, {'login': 'megabyte0x', 'contributions': 12}, {'login': 'PriyathamVarma', 'contributions': 5}, {'login': 'oceans404', 'contributions': 3}, {'login': 'ayushh007', 'contributions': 1}]",{}
649037303,Ryota-Kawamura/Building-Systems-with-the-ChatGPT-API,https://github.com/Ryota-Kawamura/Building-Systems-with-the-ChatGPT-API,Jupyter Notebook,,"['chain-of-thought-reasoning', 'chaining-prompts', 'chat-format', 'chatgpt-api', 'check-outputs', 'classification', 'evaluation', 'language-models', 'moderation', 'tokens']",User,"In Building Systems With The ChatGPT API, you will learn how to automate complex workflows using chain calls to a large language model.",26,16,2023-06-03T15:18:36Z,2023-07-09T13:13:47Z,"[{'login': 'Ryota-Kawamura', 'contributions': 11}]","{'Jupyter Notebook': 86.19822485207101, 'Python': 13.801775147928993}"
649072111,psincf/Cells,https://github.com/psincf/Cells,Rust,GNU General Public License v3.0,[],User,singleplayer game inspired by agar.io written in Rust,26,3,2023-06-03T17:24:38Z,2023-06-18T20:07:45Z,"[{'login': 'psincf', 'contributions': 1}]","{'Rust': 97.52807179632661, 'GLSL': 2.4719282036733894}"
648854280,tryAGI/LangChain,https://github.com/tryAGI/LangChain,C#,MIT License,"['abstractions', 'agents', 'ai', 'artificial-intelligence', 'chain', 'csharp', 'joi', 'langchain', 'langchain-csharp', 'llm', 'llms', 'openai', 'prompt', 'sdk', 'semantic', 'semantic-kernel', 'tryagi']",Organization,"C# implementation of LangChain. We try to be as close to the original as possible in terms of abstractions, but are open to new entities.",23,1,2023-06-03T02:14:25Z,2023-07-07T15:56:45Z,"[{'login': 'HavenDV', 'contributions': 33}]",{'C#': 100.0}
649117691,michael-andreuzza/swissfolio,https://github.com/michael-andreuzza/swissfolio,Astro,GNU General Public License v3.0,[],User,,23,4,2023-06-03T20:47:47Z,2023-07-07T19:22:31Z,"[{'login': 'michael-andreuzza', 'contributions': 9}]","{'Astro': 85.23261032161555, 'TypeScript': 10.040388930441287, 'JavaScript': 2.593866866118175, 'CSS': 2.1331338818249814}"
648907064,YooPaul/dreamsparse,https://github.com/YooPaul/dreamsparse,,,[],User,Geometry-aware Novel View Synthesis with Pre-trained 2D Prior,23,0,2023-06-03T06:50:26Z,2023-07-03T03:01:25Z,"[{'login': 'YooPaul', 'contributions': 1}]",{}
649129741,1liochka1/holograph-gleam-bridger,https://github.com/1liochka1/holograph-gleam-bridger,Python,,[],User,,23,12,2023-06-03T21:54:10Z,2023-07-05T08:30:51Z,"[{'login': '1liochka1', 'contributions': 12}]",{'Python': 100.0}
648994400,odiks/PROFILEGPT,https://github.com/odiks/PROFILEGPT,HTML,,[],User,PROFILEGPT is a tool for analyzing profiles and hashtags on Twitter. The application exploits various technologies and APIs to collect data and generate information for users.,22,3,2023-06-03T12:51:59Z,2023-07-06T08:49:12Z,"[{'login': 'odiks', 'contributions': 16}]","{'HTML': 58.9986658240292, 'Python': 41.00133417597079}"
649010186,FanderWasTaken/wine-dependency-hell-solver,https://github.com/FanderWasTaken/wine-dependency-hell-solver,Shell,GNU General Public License v3.0,[],User,A script to solve most issues while running games and applications under Wine.,21,0,2023-06-03T13:47:54Z,2023-06-30T03:35:55Z,"[{'login': 'FanderWasTaken', 'contributions': 71}]",{'Shell': 100.0}
649092153,seo-asif/Rock-Paper-Scissors,https://github.com/seo-asif/Rock-Paper-Scissors,JavaScript,,"['html-css-javascript', 'javascript']",User,Rock Paper Scissors is a beautiful child game which I recreated with my JavaScript knowledge,21,0,2023-06-03T18:48:04Z,2023-07-09T06:49:42Z,"[{'login': 'seo-asif', 'contributions': 10}]","{'JavaScript': 42.85225718194254, 'CSS': 34.49042407660738, 'HTML': 22.65731874145007}"
649061786,poljudy/ecommerce-mern-heroku,https://github.com/poljudy/ecommerce-mern-heroku,JavaScript,,"['bootstrap', 'ecommerce', 'express', 'google-login', 'jwt', 'mongodb', 'nodejs', 'react', 'redux', 'redux-thunk']",User,"eCommerce platform built with the MERN stack & Redux. Custom Bootstrap with Bootswatch. Backend: Node.js, Mongo DB, mongoose, Express, bcrypt, json web token, multer, nodemon, concurrently. Frontend: React, React-bootstrap, React-redux, React-router-dom, Redux-thunk, google-login.",21,4,2023-06-03T16:45:58Z,2023-07-01T02:13:43Z,"[{'login': 'poljudy', 'contributions': 69}]","{'JavaScript': 95.85007827937038, 'CSS': 3.5977287831683737, 'HTML': 0.5401499574035334, 'Procfile': 0.012042980057717097}"
648915318,ivansaul/personal-portfolio,https://github.com/ivansaul/personal-portfolio,HTML,MIT License,"['css', 'github', 'html', 'jinja', 'portfolio', 'python', 'responsive', 'resume', 'single-page-app', 'website']",User,"Fully responsive personal  portfolio single-page website, responsive for all devices, built using HTML, CSS, JavaScript and Python.",20,12,2023-06-03T07:26:28Z,2023-07-08T17:51:08Z,"[{'login': 'ivansaul', 'contributions': 52}, {'login': 'actions-user', 'contributions': 28}]","{'HTML': 42.16406718656269, 'CSS': 32.92698603136516, 'Jinja': 16.78914217156569, 'JavaScript': 4.846173622418373, 'Python': 3.2736309880880965}"
649109485,Koshkaj/cashe,https://github.com/Koshkaj/cashe,Go,MIT License,[],User,A distributed cache store in Go implemented with Raft consensus algorithm,20,0,2023-06-03T20:07:29Z,2023-06-22T11:59:47Z,"[{'login': 'Koshkaj', 'contributions': 23}]","{'Go': 98.26649037755251, 'Makefile': 1.7335096224474804}"
649105099,coderdost/MERN-ecommerce-backend,https://github.com/coderdost/MERN-ecommerce-backend,JavaScript,,"['ecommerce-website', 'expressjs', 'mern-stack', 'mongoose', 'node', 'passport-jwt', 'passport-local', 'passportjs', 'stripe']",Organization,CoderDost MERN Stack E-commerce Project - Backend Repository,19,14,2023-06-03T19:47:15Z,2023-07-05T08:27:10Z,"[{'login': 'abhishekrathore', 'contributions': 26}]","{'JavaScript': 98.22564102564102, 'HTML': 1.7743589743589743}"
648920182,2951121599/Bili-Insight,https://github.com/2951121599/Bili-Insight,JavaScript,,[],User,Bili Insight，借助GPT洞察B站视频内容Chrome插件。它可以让你不用点开视频，以可视化的方式更快地了解视频的基本信息和总结内容。,19,3,2023-06-03T07:48:12Z,2023-07-06T04:19:03Z,"[{'login': 'wangqmshf', 'contributions': 34}, {'login': '2951121599', 'contributions': 12}, {'login': 'yfor', 'contributions': 10}]","{'JavaScript': 75.20431733667562, 'Python': 19.35136366932184, 'CSS': 2.902393801597249, 'HTML': 2.5419251924052992}"
649071179,moonIighted/OSINT-MindMaps,https://github.com/moonIighted/OSINT-MindMaps,,,[],User,,19,2,2023-06-03T17:21:05Z,2023-06-29T09:09:11Z,"[{'login': 'moonIighted', 'contributions': 2}]",{}
648942602,mldljyh/whisper_real_time_translation,https://github.com/mldljyh/whisper_real_time_translation,Python,,"['faster-whisper', 'real-time', 'speech-to-text', 'subtitles', 'transcription', 'translation', 'whisper']",User,The subtitles and translations are generated in real-time and displayed as pop-ups.,19,6,2023-06-03T09:24:47Z,2023-07-07T09:13:55Z,"[{'login': 'mldljyh', 'contributions': 4}]",{'Python': 100.0}
648914983,varun-sappa/Sentiment-Analysis-and-Topic-Modeling-of-News-Articles,https://github.com/varun-sappa/Sentiment-Analysis-and-Topic-Modeling-of-News-Articles,Jupyter Notebook,,[],User,,18,0,2023-06-03T07:25:07Z,2023-07-10T03:25:18Z,"[{'login': 'varun-sappa', 'contributions': 6}]","{'Jupyter Notebook': 98.78831969781976, 'Python': 1.2116803021802436}"
648933253,ryongithub/GatedPromptTuning,https://github.com/ryongithub/GatedPromptTuning,Python,,[],User,,18,2,2023-06-03T08:45:18Z,2023-07-09T07:29:10Z,"[{'login': 'ryongithub', 'contributions': 7}, {'login': 'gitryong', 'contributions': 1}]","{'Python': 98.14530797046663, 'Shell': 1.8546920295333675}"
648832878,facebookresearch/AdaTT,https://github.com/facebookresearch/AdaTT,Python,MIT License,[],Organization,"pytorch open-source library for the paper ""AdaTT Adaptive Task-to-Task Fusion Network for Multitask Learning in Recommendations""",18,0,2023-06-03T00:01:08Z,2023-07-01T12:04:06Z,"[{'login': 'lydiadli', 'contributions': 1}]",{'Python': 100.0}
648967708,bajinsheng/bibtidy,https://github.com/bajinsheng/bibtidy,Python,MIT License,[],User,"Search, check, and autofix your BibTex files!",18,2,2023-06-03T11:07:28Z,2023-07-04T00:07:47Z,"[{'login': 'bajinsheng', 'contributions': 11}, {'login': 'michaelmior', 'contributions': 1}]",{'Python': 100.0}
648872703,SlickxMercy/SlickMercy,https://github.com/SlickxMercy/SlickMercy,Python,,[],User,TG: SlickMercy ,18,2,2023-06-03T03:59:13Z,2023-07-08T04:38:51Z,"[{'login': 'SlickxMercy', 'contributions': 34}]",{'Python': 100.0}
648865134,Miura55/chatgptbot-handson,https://github.com/Miura55/chatgptbot-handson,Python,MIT License,[],User,ChatGPTをLINE botで触るハンズオン,18,2,2023-06-03T03:16:02Z,2023-07-07T02:52:20Z,"[{'login': 'Miura55', 'contributions': 16}]",{'Python': 100.0}
649025441,tbenr/el-sync-driver,https://github.com/tbenr/el-sync-driver,JavaScript,MIT License,[],User,A little tool to guide one or more Ethereum's Execution Layers to sync the network using an existing Consensus Layer,18,0,2023-06-03T14:38:03Z,2023-06-12T13:48:20Z,"[{'login': 'tbenr', 'contributions': 16}]",{'JavaScript': 100.0}
648984049,Moein-HDi/InventoryManager,https://github.com/Moein-HDi/InventoryManager,Python,MIT License,"['django', 'python', 'tailwindcss']",User,"A django project for managing a nut shop inventories, products and user orders",17,0,2023-06-03T12:11:28Z,2023-07-02T22:35:35Z,"[{'login': 'Moein-HDi', 'contributions': 16}]","{'Python': 98.48160122053108, 'CSS': 1.5183987794689238}"
648934607,richpoteto/Multichain,https://github.com/richpoteto/Multichain,TypeScript,,"['api', 'nft', 'nft-marketplace', 'nodejs', 'react', 'typescript', 'web3', 'webpack']",User,"Nft Marketplace, Mulitichain, Custom API for Nfts, Web3, React",17,1,2023-06-03T08:51:09Z,2023-06-29T14:39:04Z,"[{'login': 'richpoteto', 'contributions': 18}]","{'TypeScript': 66.53955727902152, 'JavaScript': 20.07185132615952, 'CSS': 7.5827597564661104, 'Sass': 3.390458985999857, 'SCSS': 2.2690214161774143, 'HTML': 0.14635123617558074}"
648984430,codeskills-dev/md-to-react-email,https://github.com/codeskills-dev/md-to-react-email,TypeScript,MIT License,"['email', 'emailjs', 'react', 'react-email']",Organization,A simple Markdown parser for React-email written in typescript.,17,3,2023-06-03T12:12:49Z,2023-06-25T21:13:22Z,"[{'login': 'lordelogos', 'contributions': 60}, {'login': 'hunterxfranklyn', 'contributions': 2}]","{'TypeScript': 99.76548628094744, 'JavaScript': 0.23451371905256457}"
648986777,coder-with-a-bushido/neralai,https://github.com/coder-with-a-bushido/neralai,Go,MIT License,[],User,,17,1,2023-06-03T12:21:48Z,2023-07-02T03:32:19Z,"[{'login': 'coder-with-a-bushido', 'contributions': 30}]","{'Go': 79.95829217429481, 'Svelte': 14.637983390041342, 'JavaScript': 2.575641166355687, 'Shell': 1.6244100537811434, 'HTML': 1.2036732155270187}"
648905598,tikurahul/kotlin-multiplatform-benchmarks-ios,https://github.com/tikurahul/kotlin-multiplatform-benchmarks-ios,Kotlin,MIT License,[],User,An example project that demonstrates how to run Kotlin Multiplatform Benchmarks on Darwin platform using XCTests.,17,0,2023-06-03T06:43:22Z,2023-06-11T12:09:51Z,"[{'login': 'tikurahul', 'contributions': 6}]","{'Kotlin': 61.73543689320389, 'Swift': 38.26456310679612}"
649060040,smokeme/PDFator,https://github.com/smokeme/PDFator,C,,[],User,,17,5,2023-06-03T16:39:22Z,2023-07-07T19:13:22Z,"[{'login': 'smokeme', 'contributions': 1}]","{'C': 65.47005795235029, 'Python': 29.523502897617515, 'Makefile': 5.006439150032196}"
649104844,coderdost/MERN-ecommerce-Frontend,https://github.com/coderdost/MERN-ecommerce-Frontend,JavaScript,,"['ecommerce-website', 'jwt-authentication', 'mern-stack', 'react', 'redux-toolkit', 'stripe', 'stripe-elements', 'tailwindcss']",Organization,CoderDost MERN Stack E-commerce Project - Frontend Repository,17,24,2023-06-03T19:46:06Z,2023-07-06T20:09:10Z,"[{'login': 'abhishekrathore', 'contributions': 35}]","{'JavaScript': 98.63223748773308, 'CSS': 0.824644259077527, 'HTML': 0.5431182531894013}"
649093780,chriskthomas/linkfree-generator,https://github.com/chriskthomas/linkfree-generator,PHP,Apache License 2.0,"['collaborate', 'digitalocean', 'github', 'github-codespaces', 'linkfree', 'php', 'social-links', 'webapp', 'website-generator']",User,A page to generate your own self-hosted linktree alternative,17,8,2023-06-03T18:54:58Z,2023-07-07T10:24:30Z,"[{'login': 'chriskthomas', 'contributions': 56}, {'login': 'CharanMN7', 'contributions': 1}, {'login': 'mwt', 'contributions': 1}, {'login': 'cplkake', 'contributions': 1}]","{'PHP': 66.7672020761731, 'JavaScript': 14.848846180823456, 'Dockerfile': 8.444974398541067, 'CSS': 7.14035210773655, 'Shell': 2.798625236725819}"
648983232,uchiha123456/react-animations,https://github.com/uchiha123456/react-animations,JavaScript,,"['animation', 'css', 'javascript', 'library', 'npm', 'shinobi', 'uchiha']",User,"React Animations is a library of customizable animations for React components. It provides a simple way to add visually appealing transitions and animations to your app, without having to spend hours writing your own CSS animations.",17,0,2023-06-03T12:08:17Z,2023-07-09T08:42:39Z,"[{'login': 'uchiha123456', 'contributions': 128}]","{'JavaScript': 99.961885402109, 'Procfile': 0.03811459789099225}"
